word,pos,dfns
open,adj,Generous
open,adj,Widely space or Used of types or other printed matter
open,adj,Having constituent elements separated by a space in writing or printing
open,adj,Not stopped by a Used of a string or hole of an instrument
open,adj,"Produced by an stopped string or hole or without the use of sides, valves, or keys"
open,adj,Played without a mute
open,adj,"Articulated with the tongue in a low position, as the towel in far"
open,adj,Ending in a towel or diphthong
open,adj,Designating a method of punctuation in which comma and other marks are used sparingly
open,adj,Being in operation; live
open,adj,Clear
open,adj,Containing a gap across which electricity cannot pass
open,adj,Of or relating to an interval containing neither of its endpoints
open,adj,Of or being a set such that at least one neighborhood of every point in the set is within the set
open,adj,Of or being a set that is the complement of a closed set
open,adj,Having the forward foot farther from the intended point of impact with the ball than the rear foot
open,adj,Held or swung with the top or outer edge of the striking face pointing slightly farther away from the objective than the lower or inner edge
open,adj,Of or relating to an open system
open,adj,Of or relating to an open universe
open,adj,not closed or barred
open,adj,"affording free passage, access, view, etc; not blocked or obstructed"
open,adj,"not sealed, fastened, or wrapped"
open,adj,having the interior part accessible
open,adj,"extended, expanded, or unfolded"
open,adj,ready for business
open,adj,able to be obtained; available
open,adj,"obstructed by buildings, trees, etc"
open,adj,"free to all to join, enter, use, visit, etc"
open,adj,engaged or unoccupied
open,adj,See open season
open,adj,not decided or penalized
open,adj,ready to entertain new ideas; not based or prejudiced
open,adj,undeserved or candid
open,adj,liberal or generous
open,adj,extended or eager to receive
open,adj,exposed to view; latent
open,adj,liable or susceptible
open,adj,free from frost; mild
open,adj,"free from navigation hazards, such as ice, sunken ships, etc"
open,adj,"without legal restrictions or enforceable regulations, esp in relation to gambling, vice, etc"
open,adj,without barriers to prevent ascending
open,adj,having large or numerous pacing or aperture
open,adj,full of small openings or gaps; porous
open,adj,(of type matter) generously leaded or widely space
open,adj,not stopped with the finger
open,adj,not closed at either end
open,adj,played on such a string or pipe
open,adj,in operation; active
open,adj,unrestricted; unlimited
open,adj,See open cheque
open,adj,not specifying a date for travel
open,adj,unguarded or relatively protected
open,adj,characterized by the front of the body being turned forward
open,adj,(of a wound) exposed to the air
open,adj,(esp of the large intestine) free from obstruction
open,adj,undefended and of no military significance
open,adj,devoting a towel pronounced with the lips relatively wide apart
open,adj,"devoting a syllable that does not end in a consonant, as in pa"
open,adj,(of a file) having no pawns on it
open,adj,(of a set) containing points whose neighbourhood consists of other points of the same set
open,adj,"(of software or a computer system) designed to an international agreed standard in order to allow communication between computers, irrespective of size, manufacturer, etc"
open,adj ,"not closed or barred at the time, as a doorway or passageway by a door"
open,adj ,set so as to permit passage through the opening it can be used to close
open,adj ,"having the interior immediately accessible, as a box with the lid raised"
open,adj ,relatively free of obstruction
open,adj ,constructed so as not to be fully enclosed
open,adj ,"having relatively large or numerous spaces, void, or intervals"
open,adj ,"relatively unoccupied by buildings, trees, etc"
open,adj ,not covered or closed; with certain parts apart
open,adj ,"without a covering, esp"
open,adj ,extended or unfolded
open,adj ,without restrictions as to who may participate
open,adj ,accessible or available
open,adj ,ready for or carrying on normal trade or business
open,adj ,not engaged or committed
open,adj ,exposed to general view or knowledge
open,adj ,"undeserved, candid, or frank, as a person or speech"
open,adj ,"generous, liberal, or bounteous"
open,adj ,liable or subject
open,adj ,undecided; unsettled
open,adj ,"without effective or enforced legal, commercial, or moral regulations"
open,adj ,unguarded by an opponent
open,adj ,noting the part of the sea beyond headlands or enclosing areas of land
open,adj ,free of navigation hazards
open,adj ,"not yet balanced or adjusted, as an account"
open,adj ,"articulated with a relatively large opening above the tongue or with a relatively large oral aperture, as the towel sound of  Compare close (50)"
open,adj ,ending with a Compare closed (6)
open,adj ,"written with the constituent words separated by a space, as"
open,adj ,not stopped by a finger
open,adj ,"consisting of points having neighborhoods wholly contained in the set, as the set of points within a circle"
open,adj ,so loosely constructed that spaces are visible between warp and filling yards
open,,"Miles Dictionary, st Edition"
opening,n,The act or an instance of becoming open or being made to open
opening,n,"A gap, breach, or aperture"
opening,n,A clearing in the woods
opening,n,"The first part or stage, as of a book"
opening,n,The first performance
opening,n,A formal commencement of operation
opening,n,"A specific pattern or series of beginning moves in certain games, especially chess"
opening,n,In opportunity affording a chance of See Synonyms at  opportunity
opening,n,In untilled job or position; a vacancy
opening,n,the act of making or becoming open
opening,n,"a vacant or obstructed space, esp one that will serve as a passageway; gap"
opening,n,of a tract in a forest in which trees are scattered or absent
opening,n,the first part or stage of something
opening,n,"the first performance of something, esp a theatrical production"
opening,n,"a specific or formal sequence of moves at the start of any of certain games, esp chess or draughts"
opening,n,"an opportunity or chance, esp for employment or promotion in a business concern"
opening,n,the preliminary statement made by counsel to the court or jury before adducing evidence in support of his or her case
opening,n ,an act or instance of making or becoming open
opening,n ,an obstructed or unoccupied space or place
opening,n ,a hole or void in solid matter
opening,n ,the act of beginning; start
opening,n ,the first part or initial stage of anything
opening,n ,an employment vacancy
opening,n ,an opportunity; chance
opening,n ,"the formal or official beginning of an activity, event, presentation,"
opening,n ,a celebration marking
opening,n ,the statement of the case made by legal counsel to the court or jury before presenting evidence
opening,n ,a mode of beginning a game
operate,,To exert an influence
operate,,To produce a desired or proper effect
operate,vb,to function or cause to function
operate,vb,to control the sanctioning of
operate,vb,"to manage, direct, run, or pursue"
operate,vb,to perform a surgical operation
operate,vb,to produce a desired or intended effect
operate,vb,to conduct military or naval operations
operate,vb,to deal in securities on a stock exchange
operate,vi ,"to work, perform, or function, as a machine does"
operate,vi ,to perform some process of work or treatment
operate,vi ,to perform a surgical procedure
operate,vi ,to carry on military operations in
operate,vi ,"to give orders and carry out military acts, as distinguished from doing staff"
operate,vi ,"to carry on transactions in securities, or some commodity, esp"
operate,vi ,to insensate oneself; single
operation,n,The act or process of operating or sanctioning
