word,pos,dfns
pin,noun,a piece of solid material (such as wood or metal) used especially for fastening things together or as a support by which one thing may be suspended from another: the center peg of a target: something that resembles a pin especially in slender elongated form: one of the pieces constituting the target in various games (such as bowling): the peg at which a quoit is pitched: the staff of the flag marking a hole on a golf course: a peg for regulating the tension of the strings of a musical instrument: the part of a key stem that enters a lock: a belaying pin
pin,noun,"a very thin small pointed metal pin with a head used especially for fastening cloth: little, trifle: an ornament or emblem fastened to clothing with a pin: bobby pin: hairpin: safety pin"
pin,noun,leg
pin,noun,a fall in wrestling
pin,verb,"to fasten, join, or secure with a pin: to hold fast or immobile: to present (a young woman) with a fraternity pin as a pledge of affection"
pin,verb,"to make (something) contingent or dependent : fasten: to assign the blame or responsibility for: to define or determine clearly or precisely: to fix (something, such as a message, a file, or an icon) in place for convenient viewing or access"
pin,verb,to make (a chess opponent's piece) unable to move without exposing the king to check or a valuable piece to capture: to secure a fall (see fall entry 2 sense 9c(1)) over (an opponent)
pin,adjective,of or relating to a pin
pin,adjective,having a grain suggesting the heads of pins
pink,noun (1),a ship with a narrow overhanging stern
pink,noun (2),"any of a genus (Dianthus of the family Caryophyllaceae, the pink family) of chiefly Eurasian herbs having usually pink, red, or white flowers"
pink,noun (2),the very embodiment : paragon: one dressed in the height of fashion: elite: highest degree possible : height
pink,noun (3),"any of a group of colors bluish red to red in hue, of medium to high lightness, and of low to moderate saturation"
pink,noun (3),the scarlet color of a fox hunter's coat: pink-colored clothing: light-colored trousers formerly worn by army officers
pink,noun (3),pinko
pink,adjective,of the color pink
pink,adjective,holding moderately radical and usually socialistic political or economic views
pink,adjective,emotionally moved : excited
pink,verb,to perforate in an ornamental pattern: to cut a saw-toothed edge on
pink,verb,"pierce, stab: to wound by irony, criticism, or ridicule"
pipe,noun,"a tubular wind instrument: one of the tubes of a pipe organ:: flue pipe: reed pipe: bagpipe: vocal cords, voice: piping sense 1"
pipe,noun,"a long tube or hollow body for conducting a liquid, gas, or finely divided solid or for structural purposes: a means of transmission (as of television signals or computer data)"
pipe,noun,"a tubular or cylindrical object, part, or passage: a roughly cylindrical and vertical geologic formation: the eruptive channel opening into the crater of a volcano"
pipe,noun,a large cask of varying capacity used especially for wine and oil: any of various units of liquid capacity based on the size of a pipe
pipe,noun,a device for smoking usually consisting of a tube having a bowl at one end and a mouthpiece at the other
pipe,noun,"snap sense 2c, cinch"
pipe,verb,to play on a pipe: to convey orders by signals on a boatswain's pipe
pipe,verb,to speak in a high or shrill voice: to emit a shrill sound
pipe,verb,to play (a tune) on a pipe: to utter in the shrill tone of a pipe
pipe,verb,to lead or cause to go with pipe music: to call or direct by the boatswain's pipe: to receive aboard or attend the departure of by sounding a boatswain's pipe
pipe,verb,to trim with piping
pipe,verb,"to place (batter, frosting, etc.) on a surface by pressing or squeezing through a bag or tube fitted with a special nozzle"
pipe,verb,to furnish or equip with pipes
pipe,verb,to convey by or as if by pipes
pipe,verb,notice
pitch,noun (1),a black or dark viscous substance obtained as a residue in the distillation of organic materials and especially tars
pitch,noun (1),any of various bituminous substances
pitch,noun (1),resin obtained from various conifers and often used medicinally
pitch,noun (1),any of various artificial mixtures resembling resinous or bituminous pitches
pitch,verb (1),"to cover, smear, or treat with or as if with pitch"
pitch,verb (2),to erect and fix firmly in place
pitch,verb (2),"to throw usually with a particular objective or toward a particular point: to throw (a baseball) to a batter: to toss (something, such as coins) so as to fall at or near a mark: to put aside or discard by or as if by throwing"
pitch,verb (2),"to present or advertise especially in a high-pressure way : plug, promote: to attempt to persuade especially with a sales pitch: to present (a movie or program idea) for consideration (as by a TV producer)"
